line,recipe id,hits,title,story,ingredients,steps
1,355059,0,"[69720, 70081, 72309, 69380, 69342, 69260]","[69380, 72309, 73872, 69680]","[87882, 70020, 73703, 69720, 70056, 70061, 74274, 74392, 70020, 69265, 70186, 72050, 70081, 86098, 72571, 69265, 74123, 74122]","[69226, 73872, 75253, 70988, 70020, 70061, 69720, 73872, 74274, 70020, 70577, 69328, 69265, 70186, 69584, 73267, 70020, 70081, 91308, 72783, 71415, 70020, 72309, 69720, 73872, 69228, 73872, 75755, 73872, 72571, 69265, 75396, 69251, 88229, 73025, 69412, 70530, 74036]"
1,355106,0,"[72742, 70254, 73025, 69318, 69342, 69260]",,"[74302, 70186, 73025, 75202, 89949]","[74302, 71415, 69225, 71415, 69715, 70988, 73872, 71470, 89949, 69318, 70168, 69248, 73872, 72742, 69218]"
1,355226,0,"[69720, 69566, 74497]","[69566, 69720, 69266]","[70186, 73915, 74708, 86098, 88515, 70020, 73703, 69720, 89497, 73480]","[69226, 73872, 70179, 73657, 72622, 74497, 70179, 70577, 70186, 73915, 73872, 73267, 88515, 69328, 69720, 70817, 72783, 73657, 91308, 73657, 69228, 73872, 70198, 74497, 73657, 73872, 69228, 74497, 69566, 70577, 72514, 71817, 71309, 71309, 70577, 69566, 74497, 75396, 73872]"
1,355238,0,"[70530, 70383, 69219]","[69323, 73872, 91480, 73872, 69231]","[70387, 70530, 70186, 72667, 70860, 86098, 91480, 73421]","[70387, 70530, 70186, 72667, 70860, 73872, 73267, 73872, 70864, 91480, 73872, 70859, 73872, 71470, 73872, 73421, 70860]"
1,355255,0,"[70429, 70052]",,"[69410, 70405, 69654, 71309, 69566, 76166, 88513, 88515, 87882, 70020, 90198, 70429, 74670, 70061, 70186, 71734, 69703, 86098, 70056, 70405, 69654, 72571, 69265, 74123, 69566, 70186, 86098]","[69226, 73872, 70179, 69654, 69715, 69225, 70988, 71309, 73872, 69566, 73872, 71803, 69225, 73872, 76089, 69265, 70020, 70429, 74670, 73872, 70061, 71415, 73872, 73267, 73872, 69228, 70056, 69654, 69715, 70056, 72589, 69410, 91308, 69609, 76603, 73872, 69318, 69745]"
1,355663,0,"[74041, 74358]","[69213, 69267, 69929, 73898, 91308, 91310, 69200, 69534]","[91310, 70160, 73139, 71309, 69265, 69248, 69715, 74861, 71965, 69948]","[70160, 73872, 70577, 69225, 71309, 71803, 73872, 73872, 69225, 69265, 91310, 73872, 73139, 71817, 69207, 71470, 73872, 75396, 69715, 69225, 73872, 70160, 69328, 69229, 69715, 73872, 74861, 71965, 88877, 75396, 73381, 73872, 74738]"
1,356637,0,[69547],"[74392, 93823, 73872, 69547, 73872, 69219, 69189]","[76154, 69654, 87882, 70020, 70061, 70283, 70405, 76154, 70904, 70498, 70203, 74772, 69633, 70186, 70819, 70819, 69207, 88229]","[70179, 69219, 76154, 70020, 73872, 70061, 69462, 73872, 70405, 76154, 70904, 70498, 70203, 69265, 73872, 69633, 71415, 73872, 70819, 75741, 71415, 70020, 72783, 69219, 70577, 69219, 70577, 69715, 71309, 71817, 73872, 69219, 70577, 71309, 70073, 70577, 69715, 73872, 69219, 75966, 72589, 70577, 69715, 73872, 69219, 69219, 73872, 69219, 73872, 70577, 69219, 73381, 73872, 69267, 70819, 92581, 72589, 69318]"
1,356801,0,[71590],,"[74090, 73810, 74708, 69260, 71171]","[69226, 73872, 69288, 72622, 69328, 73872, 72783, 69288, 91308, 69228, 69288, 69288, 75755]"
1,357171,0,"[69842, 69318, 74337, 69342, 69260, 69586]","[73872, 69497, 88229, 69566, 69218, 73872, 69842, 69251, 70577]","[74337, 69842, 69348, 69842, 73872, 71640, 90198, 70429, 86098, 71309, 69318, 88229, 70429, 69265, 69510, 70056, 87882, 74392, 70020, 69510, 70405, 69654, 69265, 90198, 70429]","[69226, 73872, 70179, 73337, 72589, 71309, 69842, 70429, 73872, 73267, 72514, 71309, 69715, 71803, 71817, 69842, 71470, 73872, 90228, 71309, 69318, 69226, 88510, 73440, 70429, 69265, 73872, 69842, 73872, 88510, 69318, 74337, 69510, 70056, 70020, 69510, 73872, 69654, 70577, 73872, 69265, 73872, 70429, 70056, 73872, 69228, 72590, 69226, 91300, 70405, 69842, 69318, 69251, 69318, 69228]"
1,357372,0,"[70578, 69745]","[89949, 70578, 73872]","[75290, 69371, 74036, 69302, 74073]","[70387, 73872, 74036, 69856, 75396, 72009, 72009, 72009, 75240, 69745, 69745, 70577, 73810, 69302, 73820]"
1,357480,0,"[89913, 69288, 70780]","[70780, 69288, 70254, 73872]","[70020, 70061, 69265, 74303, 76154, 86098, 69260, 69566]","[70577, 70020, 73872, 70061, 70577, 73872, 69566, 91308, 70042, 70020, 75741, 75396, 71415, 71312, 73872, 73872, 69566, 70020, 73872, 69566, 75741, 73872, 69609, 75741, 73381, 69610, 73872, 73872, 75396, 70405, 69288, 73657, 73872, 69226, 69288, 70073, 74123]"
1,357491,0,"[69267, 70819, 92581, 69547]",,"[76154, 69654, 87882, 70020, 70186, 70819, 71177, 69541, 69265]","[69654, 72514, 69225, 73872, 70020, 70988, 71415, 73872, 71817, 70819, 73872, 69265, 69265, 73872, 69207, 71470, 73872, 72590, 69547]"
1,357644,0,"[74910, 69510, 70904, 69288]","[74910, 69510, 69288, 88229, 69198, 73872, 69654, 69654, 73872, 70405]","[70904, 69265, 74303, 69654, 69260, 86098, 69909, 70020, 74670, 71171, 90198, 70429, 69510]","[70904, 74640, 70577, 71309, 74640, 70182, 69265, 73872, 74303, 70577, 69654, 76154, 70570, 73872, 69260, 73267, 73872, 69909, 70020, 74670, 71171, 73872, 70429, 73872, 69510, 73872, 70182, 70904, 73872, 73872, 69226, 70179, 73657, 72783, 73872, 69265, 69228, 72589, 74910]"
1,357952,0,"[93779, 70458, 70522]",,"[90198, 75110, 72589, 71309, 87882, 70020, 69566, 74274, 74392, 70020, 70061, 74670, 70522, 69857, 70522, 76166, 72050, 70186, 75168, 86098]","[69226, 73872, 75253, 70458, 70577, 90198, 75110, 72589, 71309, 73872, 73872, 69226, 70988, 70020, 69566, 74274, 70061, 73872, 74670, 69329, 69856, 69328, 70522, 69857, 69265, 69584, 71415, 73267, 73872, 75110, 73872, 93779, 70458, 93779, 69410, 70458, 73872, 69228, 71965, 69410, 75755, 72571]"
1,358208,0,"[70332, 69510, 70107, 74392, 88750, 75276]","[69680, 69251]",[],"[69226, 73872, 70179, 91308, 69530, 73337, 71640, 70107, 74073, 69226, 70056, 70020, 69510, 69265, 73872, 70429, 70681, 69654, 70107, 69226, 70056, 73872, 69226, 69318, 69745, 73872, 74708]"
1,358729,0,"[73617, 70430, 70564, 69231, 69358]",[],"[69358, 70564, 73267, 70352, 69260, 74578, 70062, 71693, 70430, 69720, 74798, 73679, 73679, 73384, 70056, 69842, 70430, 71640, 71693, 73384, 70062, 73679, 74122, 74689, 73207, 69720, 69654]","[70577, 75936, 75764, 70408, 73999, 69274, 70859, 73384, 73872, 73679, 71024, 74640, 70577, 75936, 74640, 90228, 69358, 75130, 69715, 73384, 73872, 69911, 70430, 73872, 69842, 73679, 73872, 70062, 70056]"
1,359039,0,"[72742, 70640, 91118, 71051, 91300, 69342, 69260]","[91308, 70578, 91118, 73872, 73025, 69566, 73267, 71177, 69708, 73344, 71051, 91118, 88229]","[71428, 70865, 73344, 74157, 69288, 69288, 88229, 76192, 72571, 73267, 76192, 91300, 72571, 69342, 69260, 69586, 69566, 88229, 73985, 93777, 89949]","[69288, 70264, 73872, 75396, 73999, 76606, 76606, 72622, 69288, 76192, 69462, 69654, 76154, 69342, 74123, 73985, 73872, 93777, 76192, 93777, 69566, 70577, 73051, 69247, 76192, 73872, 69288, 73872, 69566, 70110, 91308, 69609, 76603, 73872]"
1,359350,0,[69308],"[69333, 69405, 69218]","[70186, 86098, 74708, 90198, 70429, 69566, 73703, 69720, 70248, 71311, 70570, 91300, 70865, 70570, 91300, 73207, 74303, 70186]","[70186, 73872, 72514, 73872, 71803, 86098, 73872, 74708, 69225, 73872, 69715, 70429, 71817, 69219, 71817, 90228, 69225, 73872, 69566, 70186, 75741, 73703, 69720, 74303, 73872, 70429, 70248, 73872, 70865, 72590, 73317]"
1,359379,0,"[69737, 75466, 69358]",,"[69358, 69288, 70405, 69654, 69737, 75466, 70186, 74708, 69566, 69566, 86098, 71626, 90197, 74302, 71415, 69909, 69334, 69720]","[69226, 72622, 73872, 91308, 70073, 70578, 69288, 73872, 69654, 73872, 69288, 73872, 70405, 69288, 70429, 69708, 73872, 69288, 88229, 70186, 74708, 69566, 73872, 73267, 72514, 73872, 70988, 69225, 69566, 73872, 69566, 71803, 71626, 90197, 73440, 73872, 71415, 88513, 69219, 73872, 71470, 70988, 88513, 69358, 73872, 69228, 69226, 70110, 73872, 69745, 73207, 69251]"
1,359909,0,"[70570, 69987]",,"[70020, 70061, 69265, 73267, 69265, 69765, 70570, 71415, 71312, 71684]","[70577, 70577, 73872, 75396, 69584, 72589, 69715, 69715, 73872, 70073, 73872, 70073, 73191]"
1,359983,0,"[70107, 70205, 70033]",,"[87882, 70020, 76166, 70061, 70405, 69654, 70056, 70107, 73872, 76166, 90198, 70429]","[69226, 73872, 70179, 75253, 70020, 69265, 73872, 70061, 69609, 69654, 75253, 73872, 70107, 69609, 70073, 69226, 69265, 73872, 70429, 73872, 70033, 69228, 70107, 73872, 70033, 70107, 73872, 69265, 70205, 72589, 69318, 88229, 69251, 73025, 73872, 74036]"
