line,recipe id,hits,title,story,ingredients,steps
1,1901363,1,"[71876, 73872, 70034, 72665]",[],"[70439, 71876, 69842, 69241, 69633, 86088, 69267, 90197, 69827, 69633, 69495, 69986, 69666, 73872, 69555, 71640, 69386, 72665, 69765, 73872, 90197]","[70040, 72665, 73872, 70182, 72008, 70029]"
1,1901174,1,[70801],[],"[93777, 72140, 76104, 69827, 91308, 69386, 90197, 69765, 71969, 71309, 73918]","[69388, 93777, 72140, 69827, 69575, 73872, 69386, 73657, 69388, 73872, 73872, 70073, 93777, 72140, 73872, 73657, 69388, 69226, 73872, 73918, 69856, 73440, 90197, 73440, 69765, 72008, 70470, 73872, 71309, 93777, 72140, 69386, 69827, 69575, 69609, 73872, 70859, 69856]"
1,1779522,1,"[73191, 69510, 71120, 70577, 69380, 74392, 88750, 75276]","[71120, 70577, 73872, 71120, 75741, 70577, 73872, 69251, 70168]","[69510, 73191, 73025, 71640, 74122, 70387, 71640, 70186, 74708, 71669, 73915, 86098]","[69510, 70577, 71309, 73872, 73872, 70183, 73872, 69856, 73191, 74122, 73025, 70387, 70186, 74073, 71669, 73872, 73267, 69857, 70577, 73872, 73191, 73872, 73025, 69909, 75396, 69274]"
1,1899857,1,"[69232, 69380]","[88229, 89949, 70254]","[69371, 73703, 75281, 69495, 72091, 71640, 69386, 69827, 90198, 69371, 70330, 88758, 73872, 72174, 69260, 69765, 75143, 70330, 69614, 73703, 70938]","[69228, 75253, 75993, 75281, 73872, 73872, 70073, 74325, 69225, 69584, 69386, 69827, 73872, 69330, 69225, 69225, 73872, 72174, 70577, 69260, 69765, 73872, 90197, 69330, 69614, 73872, 69343, 69228, 69260]"
1,1901046,1,"[69835, 69235]",[],"[69371, 70049, 69727, 73625, 69343, 72966, 73381, 73381, 90198, 69386, 75897, 69765, 73872, 90197, 70483, 70020, 75993]","[72742, 73872, 69225, 69226, 69234, 69633, 73872, 73872, 72008, 69234, 73872, 69234, 70020, 70577, 69343, 73872, 72966, 69234, 73872, 69715, 73872, 69835, 70405, 69343, 73381, 73872, 72966, 73872, 72783, 69727, 73872, 70818, 90228, 70073, 69715, 69228, 70681, 69654, 69226]"
1,1852212,1,"[69241, 69249]","[88510, 70578, 69323]","[69986, 69495, 71834, 73766, 71434, 69827, 73351, 69765, 90197]","[70198, 73872, 73381, 69715, 71309, 73872, 71803, 71309, 69765, 73872, 90197, 69765, 69249, 69856]"
1,1887106,1,[],"[73872, 73872, 69680, 89951]","[69986, 75501, 71415, 69827, 73665, 71640, 69386, 71848, 69576, 70751, 73569, 71555, 76053, 69827, 69765, 71171, 72766, 70618, 69343]","[71803, 69986, 73872, 71803, 69225, 73872, 69225, 73665, 71415, 69386, 73872, 69827, 69241, 73872, 73317, 71309, 69241, 73665, 69386, 73872, 69827, 69857, 69248, 73872, 69225, 69225, 75396, 69225, 71803, 69249, 72766, 69225, 69343, 71848, 69576, 70751, 73569, 76053, 71555, 73872, 69765, 73703, 70618, 73872]"
1,1899864,1,"[72301, 69614, 93375, 75281]","[88229, 73810]","[69614, 69260, 70865, 74228, 73703, 69548, 73872, 69896, 69343, 70618, 69343, 69604, 71171, 71626, 90197, 73872, 75143, 72301, 73872, 71640, 71227, 69371, 73703, 75281, 69495]","[69228, 74325, 69614, 70179, 70988, 69260, 70865, 73703, 70618, 69604, 69765, 71626, 73872, 75143, 72301, 73872, 69614, 74325, 69654, 69614, 70179, 75281, 70073, 69534, 69765, 73872, 90197, 69225, 69343, 69495, 69260, 69343, 69228]"
1,1900940,1,"[70578, 69267, 69929]",[],"[71309, 69929, 69265, 70470]","[71309, 71803, 69225, 73872, 69929, 69265, 69929, 73872, 69929, 71309]"
1,1900885,1,"[69429, 74977, 69893]",[],"[74977, 69893, 69584, 72423, 69207, 72145, 74288, 90198, 69827, 75897]","[69328, 69462, 69893, 70115, 69783, 69429, 69893, 69429, 69893, 70115, 69429, 73872, 70074, 69384, 73872, 70483, 69896, 69343]"
1,1900769,1,"[70578, 70736, 69497]",[],"[70736, 70020, 69497, 69654, 69827, 73921, 70865, 72386, 70439, 71640, 73446]","[70736, 69765, 71309, 70020, 69765, 71309, 73872, 72847, 70736, 69497, 88877, 69765, 69207, 75130, 69827, 69654, 70736, 73872, 72386, 73872, 70736, 69497, 88510, 70736, 73872, 69249, 71640, 73446]"
1,1900778,1,"[69394, 70302]",[88229],"[70302, 74228, 69974, 70229, 69765, 90197]","[69462, 69589]"
1,1894815,1,"[69311, 71804]","[88510, 69213, 69334]","[69613, 73381, 72667, 71723, 71002, 69265, 72386, 69211, 75866, 71471, 88515, 73354, 70465, 69213, 90197]","[71803, 69311, 72667, 71309, 71309, 71803, 71309, 69311, 71309, 73872, 72386, 73872, 75866, 71804, 71804, 69311, 73872, 75130, 69429, 69311, 69249, 73872, 69249, 71803, 73354, 70465, 73872, 71471]"
1,1900467,1,"[74798, 70429, 69987]",[],"[74798, 69260, 71309, 71415, 70429, 74670, 90198, 75110]","[70577, 69856, 69856, 69987, 73064, 69715, 70073, 73872, 70073]"
1,1900388,1,"[69199, 72309]",[],"[69842, 69253, 69207, 69260, 70383, 69260, 72783, 90198, 70383, 72783, 71309, 86098, 69720, 70020, 74670, 72077, 73384, 70429]","[75253, 89497, 69228, 69226]"
1,1900260,1,"[72667, 69586, 69764]","[69267, 73872, 69438, 69783, 69764, 75980]","[69764, 75124, 71723, 72667, 74708]","[69715, 73872, 69584, 69764, 69715, 73872, 73440, 75124, 70681, 70405, 75396, 71723, 72667, 73872, 74708, 72667, 73872, 73872, 69764, 72667, 69764, 75396, 75966, 71309, 75396, 75966, 75741, 69764]"
1,1900061,1,"[75501, 70238, 69497]",,"[69497, 71021, 75741, 69827, 72000, 90198, 69654, 72050, 75501, 70115, 69765, 90197, 70238, 73872, 70618, 69343, 69577, 69343]","[69497, 74325, 69386, 73872, 69827, 69654, 73872, 69584, 75501, 70115, 69765, 73872, 90197, 73872, 69225, 70238, 73872, 70238, 73872, 75501, 69497, 73872, 70577, 75501, 73872, 69577, 69343, 70618, 69343, 73872, 72050]"
1,1900033,1,[],[],"[69575, 69386, 69827, 69482, 69586, 69232, 69765, 70429, 73985]","[73583, 69386, 70198, 69575, 75130, 69386, 69586, 69482, 73872, 73583, 69575, 73872, 69765, 73872, 70429, 73872, 71803, 73985, 73872, 71817, 90228, 69248, 71309, 69207, 75741, 69334, 69195, 75130]"
1,1900016,1,"[70570, 69987]",[],"[70589, 73267, 70186, 75110, 69260, 73384, 73703, 71488, 69720, 69566, 69720, 69218, 70056]","[69715, 69225, 69715, 73872, 69328, 69462, 72589, 69715, 69987, 69715, 70405, 70073, 73872, 70073, 69720, 70056, 73872]"
1,1886048,1,[73975],"[73975, 69287, 88229]","[71309, 74606, 69765, 72050, 70020]","[70577, 71309, 73872, 69765, 69997, 73872, 69951, 72050, 73872, 73872, 71224, 75396, 69371, 73872]"
1,1899889,1,"[74798, 76807]",[],"[74798, 69566, 74670, 69765, 69231, 91480, 69260, 73719]","[76808, 89497]"
1,1899727,1,"[72184, 72475]","[69241, 73437, 73775, 73775, 73872, 73872, 75396, 73766, 73872, 73775, 71722, 69410, 73872, 69495, 73872, 75501, 69343, 70073, 69343, 70522, 75396, 73582, 69555, 73872, 88229, 72184, 73872, 69495, 69229, 71219, 69229, 88229]","[73440, 72742, 69997, 71309, 70020, 72184, 73872, 72050, 70074, 75581, 72783, 70020, 71171, 69265, 74010, 70859, 73446, 73872, 76053, 71640]","[69495, 73872, 72184, 72050, 69225, 73872, 69997, 71309, 73872, 72783, 70020, 69386, 73872, 71309, 73872, 70020, 75581, 69765, 69265, 73872, 74010, 70859, 73872, 69328, 74478, 69584, 71906, 73872, 70020, 74478, 73872, 70073, 70577, 71640, 69535, 73872, 70577, 73872, 73872, 73872, 73872, 69226, 70020, 69610, 73872, 69228, 69225, 73872, 69228, 75755]"
1,1899166,1,"[74928, 69343]",[],"[92418, 69343, 69343, 70067, 74928, 71640, 73446, 69230]","[71803, 74928, 92418, 69343, 69225, 69715, 69230, 73872, 73446, 74928, 69207, 73872, 69230, 76215, 69230, 69680]"
1,1899246,1,[],[],"[71478, 71309]","[71309, 70818, 69765, 69248, 73440, 71478, 71803, 74287, 90198, 69274, 71803, 69575, 69386]"
1,1899223,1,[],[],[89951],"[69609, 72847, 71309, 89951, 69248, 69765, 69248, 90228, 71309, 69225, 69386, 69575, 69584, 69225]"
1,1896589,1,"[72813, 73766]","[72813, 73766, 73872, 72050, 73872, 71969]","[69260, 73766, 69575, 69386, 69827, 69765, 70115, 75143, 70115, 93779, 90197, 71848, 71415, 69896, 69343, 71969, 72050]","[69225, 74325, 69225, 73872, 69228, 69260, 73872, 71415, 73872, 69534, 69765, 90197, 71848, 73872, 93779, 90197, 73766, 69715, 69534, 72783, 72050, 71969, 69765, 73872, 90197, 69225, 72050, 74325, 69386, 73872, 69575, 69584, 69827, 73872, 73766, 74325, 69260, 69328, 74325, 69226, 73872, 69228, 72813, 73872, 69896, 69228]"
1,1892434,1,"[72780, 69229, 69715, 74251]",[],"[74251, 72874, 71309, 69765]","[74251, 73921, 70020, 73872, 69765, 71309, 73872, 73921, 73872, 69225, 69715, 69225, 72780, 69715, 69228, 70073, 69884]"
1,1767101,1,"[72589, 69394, 69396]","[69394, 75396, 69737, 69437, 73872, 69394, 75396, 72783, 72230, 71309, 73872, 69737]","[69396, 69609, 72147, 69765, 72147, 93779, 76091, 69386, 72000, 69827, 69737, 69737, 69207, 71723, 69765, 69265, 69584, 69391]","[70577, 72147, 69765, 70681, 69396, 75130, 69396, 69386, 73872, 69827, 69225, 69584, 69715, 69386, 73872, 69827, 72783, 69737, 72783, 69737, 69207, 72783, 71723, 69396, 73872, 70818, 69765, 73872, 69265, 69391, 73872, 75396, 75966, 69334]"
1,1893362,1,"[70578, 71393, 72147]",[],"[69396, 69609, 72147, 69765, 69584]","[70577, 69765, 73872, 72147, 73872, 70681, 69539, 75130, 69396, 75396, 69334]"
1,1897481,1,"[69396, 73656]",[],"[71598, 69765, 73872, 90197, 75501, 69827, 70338, 71723, 74303, 73665, 70020]","[69429, 69396, 69241, 69207, 69396, 73872, 69241, 69207]"
1,1891957,1,"[69343, 69429, 70747]","[69343, 69429, 69587, 69188]","[70747, 69495, 69604, 69343, 69835, 69343, 69587, 69267, 72386, 71002, 69265, 71309, 72386]","[74640, 69495, 73381, 73381, 69604, 70747, 88515, 73317, 71309, 69225, 69715, 73872, 72386, 73872, 75966, 70747, 69715, 70747, 69606, 69715, 69328, 69587, 69265, 71002, 70577, 70747, 69606, 73872, 71803, 75741, 69495, 70747, 73872, 69604, 73872, 69587, 69343, 69429, 76215]"
1,1892432,1,"[70578, 73665]","[69249, 75396, 88510, 73872, 69323, 69396]","[69396, 86478, 71309, 69765, 69986, 76002, 69604, 73446]","[72159, 86478, 71803, 86478, 71309, 69241, 71817, 69396, 69225, 70116, 69225, 86478, 73872, 70182, 70116, 70116, 69249, 72255, 73872, 69334]"
1,1896877,1,"[69396, 69248]","[69396, 69248, 69396, 74702, 88877, 69358]","[71598, 86478, 71309, 69765, 69827, 71640, 71434, 69386, 70695, 69951, 90198, 69756, 71039, 69584, 69241, 75396, 69609, 72718, 74014, 75396, 69986, 69765, 69827, 72145, 69207, 75419, 70385, 70385]","[69396, 69248, 73872, 71309, 69606, 71803, 69396, 73872, 86478, 73872, 69396, 69241, 73872, 70115, 71803, 70385, 73872, 69584, 69396, 69248, 71470]"
1,1896954,1,[76178],[],"[86670, 69265, 75741, 69260, 69584, 69265, 74861]","[69328, 70577, 69225, 69584, 74325, 74861, 74861, 74861, 75130, 70073, 73872, 69265, 73872]"
1,1896742,1,"[69976, 75661]",[],"[76053, 69311, 69330, 72563, 69386, 71640, 69827, 73872, 71640, 90197, 69671, 73779, 73665, 70439, 75143, 76046, 71370]","[91308, 69226, 74325, 74326, 69330, 73872, 70115, 69241, 73872, 69334, 69225, 73665, 73872, 70034, 90228, 69765, 69330, 73872, 73665]"
1,1896649,1,"[72147, 69986, 69842, 69249, 74392]",,"[72050, 69386, 69842, 70033, 69842, 73872, 71640, 69827, 90198, 90198, 72147, 90198, 73827, 69986, 71640, 73351, 71848, 69720, 70168, 71171, 73872, 90197]","[69225, 69584, 69249, 69248, 69225, 69386, 73872, 69842, 73872, 69827, 72147, 73872, 73827, 73872, 69986, 70116, 73872, 71848, 73872, 71817, 73872, 69986, 69225, 73872, 69249, 71848, 73872, 69249, 69856, 73999, 70168, 69534, 69765, 73872, 90197, 69249, 69249, 69248, 73872, 71817, 69249, 72589, 73872, 74122, 70430, 69584, 73872, 71848]"
1,1896645,1,"[70513, 69391]",,"[73766, 75501, 73988, 73703, 69986, 73918, 69909, 69604, 71933, 73872, 69986, 72667, 69693, 69693, 69986, 73872, 87541, 71933, 72077, 71684, 69584, 72667, 71669, 69264, 73898, 69587, 70338, 70743, 73872, 75143]","[69391, 70577, 73872, 69328, 69391, 69391, 75396, 88877, 69693, 73872, 69693, 69693, 69856, 73999, 73872, 69534, 69765, 73872, 90197, 71669, 69693]"
1,1896641,1,[76115],"[69211, 76115, 88229, 72742, 73872, 70578, 69534, 70578, 70569, 69619, 69311, 73872, 69249, 69211, 93704]","[69396, 73351, 73520, 69482, 69482, 75396, 73154, 87541, 71723, 90198, 72667, 69737, 69827, 69207, 74302, 69260, 69619, 69609, 69604, 69604, 70338, 70743, 73872, 75143, 69756]","[69396, 73351, 69396, 73351, 69482, 73154, 87541, 71723, 72667, 73872, 69737, 69827, 69207, 70116, 69248, 73872, 69328, 69225, 69225, 69249, 71817, 69249, 70988, 70116, 73872, 74302, 70577, 69249, 71817, 74302, 73872, 69249, 71470, 69249, 69260, 69249, 69260, 69619, 69604, 73872, 70338, 69534, 69249, 69765, 73872, 75143, 69756, 69437, 69249, 72783, 87541, 69249, 69737, 69827, 69207, 69604]"
1,1896590,1,"[74649, 70834, 69266, 74248]",[],"[69710, 69654, 70834, 70624, 74311, 69711, 90219]","[69228, 76606, 69715, 72622, 69654, 73872, 69328, 69710, 73872, 69654, 70577, 73872, 69225, 70624, 73872, 74311, 69715, 70405, 69711, 76603, 69226, 69566, 70405, 69566, 76606, 91300, 70073, 70264, 70073, 73872, 69566, 73381, 73872]"
1,1896181,1,"[69311, 69737]","[73872, 69737]","[76418, 69737, 69243, 86088, 69575, 69737, 70115]","[69311, 73872, 70115, 73872, 71817]"
1,1896221,1,"[70641, 69243, 69737]","[69737, 88229, 69737, 70905, 69737, 89994, 88229, 73872, 88229, 69737, 73872]","[69727, 75396, 69575, 75396, 71662, 75396, 71662, 75396, 69862, 69243, 93777, 90197, 71640, 72623, 90197, 90197, 69827, 76046, 69765, 90197, 71626, 90197, 75801, 69207]","[69249, 69248, 69727, 71640, 69386, 69827, 76046, 73440, 69765, 73872, 73440, 90197, 70179, 73872, 69248, 75396, 69575, 72008, 73872, 71640, 93777, 90197, 72623, 90197, 73872, 90197, 71817, 75396, 69243, 73872, 69248, 69386, 73872, 71640, 90197, 71640, 69386, 71640, 93777, 90197, 72623, 90197, 90197, 72783, 76046, 72783, 71626, 73440, 75801, 69207, 69737, 71470, 69737, 71470, 71640, 73918, 73703, 69896, 69343, 69604, 73872, 73874]"
1,1896166,1,[],[],"[69508, 69566, 71312, 75015, 70904, 69265, 73191, 70709]","[69265, 71415, 69566, 73872, 76364, 69508, 69219, 72590, 73317, 69219, 69229, 69288, 69251]"
1,1896131,1,"[69396, 71123]","[89951, 69287, 69529, 89951]","[69207, 71598, 69287, 70115, 71123, 69348, 72894, 69343]","[75396, 73872, 69396, 69228, 88510, 73872, 69348, 72783, 72783, 73872, 70405, 69207, 72894, 69343, 73440, 69396, 69348, 75396, 69348, 88510, 69348, 91308, 88510, 69207, 73872, 72232, 73872, 69228]"
1,1891267,1,[71619],[88229],"[70470, 71619, 73707, 69598, 71171, 73872, 75143, 71848, 69337, 72050, 69827, 72000, 74517, 73665]","[69228, 69609, 70470, 69765, 73872, 90197, 70470, 73872, 71848, 69337, 73872, 70681, 72050, 70681, 69584, 76087, 69827, 72000, 69715, 73872, 70034, 71578, 69226, 69609, 70470, 73872, 69606, 71578, 76087, 73872, 69609, 73872, 69715, 72008, 73872, 69827, 72514, 73872, 71803, 70029]"
1,1866839,1,"[72230, 69311, 70534]",[],"[69674, 72230, 71478, 74303, 69238, 73703, 69896, 69343]","[69674, 69248, 71478, 69674, 71803, 73872, 71817, 86478, 69232, 73703, 69311, 74303, 73872, 69225, 69311, 69311, 72230, 69207, 73665, 88036, 71351, 71888, 72503, 72230, 72667, 69827, 76091, 73346, 76091, 71021, 71037, 69986, 71434, 69772, 70470, 69412, 70530, 73405, 73732, 75168, 74533, 71002, 71669, 69720, 70483, 72623, 69476, 73827, 73919, 69884, 71487, 69617, 69476, 72030, 74898, 73918, 70815, 73679, 72651, 73267, 72147]"
1,1885374,1,"[75926, 86476]","[88229, 73872]","[69727, 73770, 75926, 69575, 73872, 69737, 69402, 69446, 70115, 72174, 73626, 74585, 69343, 70810]","[69248, 73872, 71803, 73872, 71803, 74585, 73872, 73703, 69343]"
1,1895929,1,"[69324, 69720, 70522, 74898]","[69193, 75130, 69324, 69272, 74898]","[70522, 69720, 69884, 69827, 93777, 70426, 70859, 74499, 73827, 70859, 71214, 69765, 73872, 90197, 72050, 69324, 71684, 74898]","[74916, 69324, 69765, 90197, 69827, 73872, 71214, 72050, 69324, 70522, 69720, 70522, 75026, 73827, 70859, 70426, 70859, 74499, 69765, 75764, 69827, 72000, 73872, 69737, 73872, 71214, 71309, 69324, 73872, 74898, 69324, 74898, 72783, 69584, 69884, 73872, 70426, 74499]"
1,1895777,1,[70827],"[73872, 69633, 70578, 88510]","[69484, 69614, 71598, 69386, 69827, 72718, 69986, 71434, 72564, 72563, 76104, 73665, 69495, 70198, 70827, 90198, 90197, 73872, 71171, 72050, 70827, 86199, 71848, 86199, 72753, 86199, 86199, 73569, 86199, 70751]","[71201, 69386, 73872, 69609, 71370, 70198, 69986, 69609, 73872, 75741, 73381, 69609, 71434, 75741, 70198, 69827, 72000, 73872, 69609, 72847, 72718, 69609, 73872, 69609, 76104, 69495, 70198, 72847, 70198, 73872, 69609, 69609, 69609, 71598, 69608, 72718, 73872, 75741, 69715, 69225, 72050, 69386, 73872, 69228, 69484, 69614, 73872, 69396, 90198, 90197, 73872, 73872, 72563, 71434, 69986, 69243, 73872, 69827, 73872, 70827, 73872, 69535, 69495, 73872, 73665, 73872, 71803, 73872, 76104, 73872, 71803, 69495, 90198, 90197, 73872, 69765]"
1,1895900,1,[],[],"[70865, 73872]","[69318, 70865]"
1,1894543,1,"[69671, 70302, 71723]","[70578, 70016]","[69334, 69765, 69265, 70016, 69260, 69765, 69265, 70118, 69671, 70302, 70302, 70302, 69267, 71723, 69234, 71723, 69265, 69267, 71723]","[70016, 69334, 73872, 70016, 69703, 69334, 72589, 70577, 73872, 73381, 69334, 69334, 69333, 70405, 69334, 69260, 73872, 69265, 69765, 70577, 69225, 69584, 69715, 69225, 69260, 69715, 73872, 70405, 69260, 73872, 69260, 73872, 69260, 69260, 76591, 73872, 69609, 76603, 69671, 70302, 69609, 73872, 69609, 71933, 76603, 69671, 70302, 75621, 70016, 72714, 70073, 70405, 91304, 72714, 69260, 71933, 73872, 69671, 70302, 75621, 73872, 69608, 69267, 71723, 69265, 70577, 69225, 69584, 69715, 69225, 73872, 73656, 69234, 90228, 69267, 71723, 88510, 70465, 69267, 71723, 75621, 70016, 72714, 70073, 70405, 91304, 72714, 69260, 71933, 73872, 69267, 71723, 69234, 75621, 73872, 69608, 88877, 69609, 73872]"
1,1895767,1,"[73017, 69497, 69827, 69575, 73872, 69645, 69513]","[70578, 88510, 75396, 69575, 69817, 73872, 69497, 69207, 75396, 73872, 69497, 88510, 75396]","[72050, 69827, 72000, 71640, 69386, 69765, 69645, 69513, 69817, 69575, 75396, 73017, 69497]","[69225, 72050, 69715, 69827, 73872, 69386, 69225, 69645, 69513, 73872, 69817, 69609, 75396, 69575, 69260, 69240, 69225, 69207, 71803, 73017, 69497, 71309, 69497, 73872, 69207, 72590, 74122, 71640, 73918]"
1,1886049,1,[69473],[69473],"[74311, 69654, 74228, 69265, 71415, 69260, 72174, 91300, 86098, 70020]","[75764, 74311, 70577, 74311, 69654, 74311, 73872, 69472, 70577, 74228, 69265, 71415, 72174, 91300, 73267, 73872, 70020, 69260, 69228, 70179, 69472, 69228, 69226, 69226, 73872, 69410, 69226, 70110, 73515, 73872]"
1,1895723,1,"[73679, 69229]","[88229, 74060, 73872, 89913]","[70020, 71317, 69265, 71640, 73679, 71478, 69765, 69274, 69909, 69654, 71415, 70061, 71415, 73872, 73872, 72913, 69228, 70020, 71317, 69265, 71640, 73679, 71478, 69765, 69274, 69909, 69654, 71415, 70061, 71415, 73872, 73872, 72913, 69228, 70020, 71317, 69265, 71640, 73679, 71478, 69765, 69274, 69909, 69654, 71415, 70061, 71415, 73872, 73872, 72913, 69228, 70020, 71317, 69265, 71640, 73679, 71478, 69765, 69274, 69909, 69654, 71415]","[71415, 73872, 72913, 69228]"
1,1895628,1,"[69241, 69391]",[],"[72184, 70154, 69765, 69986, 71734, 69703, 76166, 93696, 69633]","[69609, 72184, 69881, 73381, 70183, 69765, 70183, 69609, 69986, 73381, 69703, 69265, 93696, 69633, 72514, 71803, 69225, 69986, 71803, 69225, 72184, 69881, 69986, 69241, 73515]"
1,1895566,1,"[70429, 70904, 73634]",[],"[70429, 70904, 74090, 74708]","[69225, 72657, 70817, 73634, 72783, 70429, 73634, 74090, 70904, 74708, 69614, 69330, 69260]"
1,1895445,1,"[69556, 72184, 73810, 69207]","[69529, 73872, 75396, 69575]","[69575, 74148, 75419, 75419, 69827, 72000, 69386, 69576, 69287, 70115, 69827, 69765, 69386, 69765, 73703]","[75966, 69575, 70577, 73317, 71309, 73872, 70198, 73381, 73872, 70859, 89949, 73872, 74148, 69827, 73872, 69386, 69247, 73381, 72184, 73872, 69396, 70115, 69765, 73872, 90197, 73872, 69575, 71817, 73872, 70040, 69207, 72184, 73872, 73337, 69228, 69577, 73872, 69389, 70073, 69391, 73872, 73578, 69693]"
1,1895279,1,"[70578, 69311, 69884, 70029]",[],"[70409, 69609, 90198, 69827, 73384, 69662, 72874, 71415, 69334]","[69225, 73384, 69715, 69311, 69827, 73872, 69662, 75130, 69311, 69715, 73384, 73872, 70020, 71946, 70020, 71415, 70029, 69662, 73872, 69311, 69225, 69311, 69334, 73872, 74122, 71640, 71266]"
1,1895125,1,"[69323, 70570, 70084, 69288]","[88229, 91308, 70940, 75396, 73872, 69288, 69380]","[70387, 69510, 74090, 73703, 69720, 71488, 69566, 75286]","[69228, 70387, 70577, 70387, 69510, 73872, 69608, 69510, 69510, 73657, 69288, 69608, 69228, 69288, 73872, 73872]"
1,1884142,1,"[69394, 69315]",[],"[93777, 71021, 69827, 69575, 69765, 69265]","[71309, 73872, 69386, 69827, 69575, 73872, 69225, 69584, 69715, 73656, 69386, 69827, 73872, 69225, 71309, 73872, 70818, 69765, 73872, 69265]"
1,1894875,1,"[70802, 69362]",[],"[72753, 70020, 73921, 74882, 76418, 69614, 69609, 71434, 73665, 90198, 69827, 71309, 69386, 72000, 70429, 69765, 72503, 90197, 69260]","[69715, 69614, 72081, 76418, 70429, 69765, 90197, 72000, 73872, 69232, 71434, 73872, 69386, 69827, 72753, 73872, 70020, 91308, 71309, 73665, 73872, 72503, 72503, 73872, 69232, 69228, 69715, 73872, 73317, 69232, 69260, 73872, 69609, 73872, 69358, 69260, 73872, 69228, 69226, 69225, 73872, 69228, 91308, 69391]"
1,1894843,1,"[69384, 71256]",[],"[69384, 69495, 70029, 69229]","[75130, 69384, 74325, 71803, 69495, 73872, 71415, 70029, 71309, 70074, 73381, 69229, 69384, 70029]"
1,1894743,1,[],[69267],"[69265, 71309, 71969, 71669, 90198, 72667, 90198, 72000]","[69715, 73872, 71803, 69225, 73872, 71817, 69715, 69225, 73872, 73657, 73872, 71470, 72571, 69265, 72589, 71309, 73872, 69502]"
1,1895606,1,"[72301, 69402]",,"[71633, 72301, 71640, 69575, 69386, 69584, 71309, 69765, 70808]","[73655, 69225, 69584, 69575, 73872, 69386, 73656, 72301, 75130, 69402, 71309, 70808, 73872, 69765, 72590, 71097, 69334]"
1,1791121,1,"[75501, 69986, 69495]",,"[69986, 75501, 71640, 69495, 71640, 69575, 73827, 70859, 74499, 69513, 69765, 69584, 71309]","[73655, 69225, 69584, 73827, 73872, 74499, 71640, 69241, 69765, 73872, 69575, 69857, 71309, 73872, 73872, 73656, 74513, 71097]"
1,1895515,1,[74513],,"[72301, 73872, 71640, 69493, 70020, 71309, 69765, 69584]","[71309, 71803, 72301, 73317, 69857, 69462, 69493, 70020, 72301, 69857, 69765, 73872, 71309, 74478, 74478, 73872, 69584, 73872, 73064, 74513, 73872, 69225, 70073, 69584, 70073, 69584, 74513]"
1,1894512,1,[69463],"[69463, 69722, 73872, 71039, 69584, 73872, 72208, 69231, 73872, 69720, 73872]","[70385, 72974, 71640, 72667, 71640, 93777, 69720, 69765, 72147, 71039, 69884, 74499]","[70385, 71640, 72667, 73872, 93777, 69765, 73440, 72147, 72974, 70405, 69720, 69609, 75652, 75652, 69715, 72783, 69584, 74499, 71039, 73872, 69247, 70859, 69884, 69247, 69463, 88510, 74122, 75652, 69929]"
1,1887798,1,"[73810, 70238, 69884, 69315]","[69272, 73872]","[70238, 69495, 71021, 69827, 93779, 69575, 71640, 72651, 73355, 72000, 72667, 70429, 69884, 69662, 73827, 70186, 73582]","[70238, 70198, 70238, 69865, 73872, 71309, 69827, 69386, 72667, 93779, 71309, 69225, 69584, 69715, 69225, 73656, 72651, 73355, 70429, 73872, 72000, 69884, 69633, 75130, 69225, 70186, 73656, 69495, 71640, 69575, 69662, 73582, 73872, 73827, 75741, 71309, 70818, 69765, 73872, 69265, 70238, 73872, 69225]"
1,1880324,1,"[72570, 72999]","[73636, 73872, 69410, 70578, 69410]","[71148, 72156, 69219, 69410, 76192, 72571, 69265, 73872, 86098, 75870, 72571, 69566, 71309]","[75396, 69410, 88229, 69410, 88229, 91308, 73809, 70940, 70458, 69410, 69566, 71933, 69410, 88229, 69226, 73872, 70179, 69219, 69584, 69609, 70577, 73872, 69410, 69410, 69219, 71933, 69410, 88229, 69410, 88229, 70577, 69410, 69226, 71965, 69226, 73872, 69228, 91308, 69226, 69410, 75396, 75870, 75741, 70158, 69609, 69608, 69609, 70818, 72571, 91308, 73872, 69881, 71309, 89949, 69609, 69566, 72571, 73872, 73872, 69881, 73872, 72431, 69608, 91308, 73872, 69877, 70577, 69410, 69228, 69226, 73872, 69228, 69410, 76591, 73872, 70110, 69609, 73872, 70073, 69609, 76192, 72571, 70577, 69410, 73872, 75396, 69410, 69428, 69948, 69410, 70405, 69410, 76192, 73872, 70110, 91308, 70405, 76192, 70577, 69410, 73872, 69610, 76591, 69410, 73872, 71309, 73872, 76603, 73872, 69609, 69608, 73872, 69610, 73872, 73872, 69609, 69608, 73872, 69304, 73872, 69304, 70940, 69410, 73872, 73872, 71309, 73872, 73872, 69865, 69865, 69610, 70073, 69609]"
1,1893527,1,"[74640, 70257, 93377]",[],"[70020, 69566, 69265, 71415, 69654, 69566, 72938, 69765, 73267, 70056, 74090, 69745, 70865, 69302, 70387, 70205]","[73809, 73872, 73809, 75396, 88877, 69248, 69654, 73872, 69566, 73872, 74640, 73872, 69654, 69584, 73809, 71415, 69654, 70020, 69410, 73440, 70818, 75396, 75396, 73872, 69410, 74640, 73872, 69228, 73872, 73872, 70056]"
