line,recipe id,hits,title,story,ingredients,steps
1,143552,0,"[73267, 69288]","[69288, 69228, 75396, 69371, 71751, 76356, 69584, 69288, 73872, 69654, 73872, 69265, 73872, 74577, 74478, 73317, 73872, 74478, 73872, 69288, 72081, 69427, 88229]","[69654, 69265, 69650, 72798, 74798, 69765, 73267, 69584, 76166]","[69609, 69654, 73381, 73872, 69410, 73872, 74798, 69265, 69654, 75764, 73872, 74577, 70578, 69650, 69765, 73872, 73267, 69584, 73872, 70020, 69609, 73872, 69288, 76591, 73515, 91308, 74478, 73872, 70020, 70237, 73515, 73872, 69608, 76591, 76591, 73872, 73515, 91308, 75396, 69371, 73515, 73872, 69265, 69265, 69609, 75741, 73381, 69228, 69226]"
1,143567,0,"[70578, 72819, 69213, 69267]","[69241, 69323, 69267, 88229, 73872, 70564, 69608, 69213, 69267, 88229, 69225, 72819, 69265, 73872, 71415, 72819, 72589, 72819, 76591, 76591, 69680, 72819, 75396, 91310, 69267, 73690, 91309, 69267, 73690, 91308, 75396, 71751, 88229]","[72819, 91308, 69267, 73690, 71415, 72783, 74303, 69265]","[73872, 70859, 72819, 73872, 69609, 69225, 70577, 69225, 72819, 74640, 74640, 88877, 72819, 71415, 73872, 69265, 73872, 71415, 73872, 71944, 72819, 69265, 72819, 91308, 69267, 73690, 91308, 70577, 91308, 69267, 73872, 91308, 91310, 69267, 73690, 88229, 72819, 72819, 73872, 91308, 76591, 91308, 72819, 69680, 76591, 73872, 76591, 73872, 69680, 73872, 91308, 72999, 69267, 69213, 69267, 69267, 75396, 72819, 69534, 91308, 73872, 69323, 75396, 71751, 73872, 71751, 69213, 69267, 69188, 69427, 73515]"
1,143568,0,"[72210, 74358]","[69218, 73999, 69265, 72210, 72210, 74640, 71309, 88229]","[69213, 72210, 71309, 69265]","[69609, 72210, 75741, 73381, 70198, 73872, 71309, 70577, 73872, 71309, 71803, 75396, 74640, 73872, 72589, 71309, 73872, 69265, 69248, 73872, 71803, 73872, 74478, 69225, 73515, 70110, 71309, 69609, 73872]"
1,143574,0,"[70578, 72081, 73100]","[88229, 69566, 73872, 88877, 69566, 88877, 69566, 70578, 74708, 69534, 74149, 88229]","[69710, 76154, 74149, 71489]","[69710, 73872, 76154, 74640, 70577, 73872, 74640, 74149, 73872, 74149, 73872, 74149, 69609, 73872, 69609, 76603]"
1,143582,0,"[70352, 69410]","[70352, 69410, 70352, 69566, 69654, 69410, 69680, 88229]","[69566, 69534, 70352, 76166, 72798, 69566, 74798, 74123, 69654]","[72798, 73872, 69566, 69909, 73872, 74123, 73872, 70988, 70352, 73872, 76166, 69265, 70988, 72798, 73872, 69654, 73872, 70988, 73872, 69228, 69226, 87882, 69534, 69410, 72798, 88384, 72798, 73872, 75328, 69654, 69654, 69248, 73872, 69225, 89994, 69248, 71309]"
1,143605,0,"[70578, 73872, 69288]","[69288, 71684, 73872, 88229, 88229]","[69265, 72798, 71684, 69765]","[73809, 73872, 70020, 69265, 73872, 69765, 69328, 73809, 73872, 71684, 74478, 69584, 73872, 69228, 72783, 72951, 86088, 69586, 75396, 72951, 69288, 73872, 71684]"
1,143608,0,"[72210, 71660]","[72210, 69410, 69410, 69495, 69410, 73872, 69410, 72210, 69260, 69410, 74123, 69410, 74060, 73872, 88229]","[72210, 71660, 71415, 72210, 73872, 70056, 69265, 71415, 71227, 69265, 74123, 69260, 70819, 72798, 70061, 72054]","[71660, 73872, 69609, 72210, 70056, 76603, 88877, 70198, 73872, 69609, 72210, 76603, 71309, 71415, 72210, 71660, 76591, 76591, 73872, 74640, 72210, 69495, 70182, 73872, 72210, 70056, 73872, 69410, 69265, 73872, 71415, 76591, 74640, 76591, 73872, 74640, 73872, 76603, 91308, 70042, 69654, 70864, 69265, 73872, 70819, 73440, 69260, 69260, 69260, 72210, 69495, 69654, 69260, 69495, 90228, 69715, 69410, 73872, 72210, 73872, 71039, 69228, 91308, 69226, 73872, 76591, 73872, 69609, 69410, 72210, 69495, 72210]"
1,143618,0,"[74036, 73872, 69842, 69410]","[73636, 70254, 70127, 76283, 70589, 69342, 88229]","[70589, 69260, 72050, 69265, 69842, 75396, 74036, 69586, 70865, 73872, 72783, 69265]","[69265, 72050, 69260, 73872, 70589, 73872, 69609, 69842, 73872, 71415, 72622, 73872, 69228, 69226, 73872, 69228, 73872, 69609, 73872, 69265, 69586, 70865, 73872, 70405, 70865, 74036, 73872, 70405, 70865, 69410]"
1,143620,0,[70160],"[70160, 69218, 69228, 69219, 69219, 70160, 69267, 74041, 70859, 69219, 73872, 88229]","[70160, 70160, 71227, 76154, 69265, 69260, 71415, 70020, 70429, 69265, 74123, 70429]","[69654, 70577, 73872, 70198, 70160, 70859, 69609, 73872, 88510, 69654, 70865, 69654, 69265, 73872, 69260, 73872, 71415, 73872, 70020, 73872, 90228, 70182, 70160, 69228, 73872, 69265, 70429, 70429, 69265, 73872]"
1,143642,0,"[69228, 69473]","[88877, 70865, 73872, 73591, 73872, 70110, 88229]","[74228, 69260, 76166, 71415, 71969, 72214, 72798]","[69226, 69409, 73999, 73872, 69409, 73872, 69228, 91308, 69226, 69228, 69610, 69410, 69410, 69715]"
1,143646,0,"[70578, 74577, 72974, 69913]","[70940, 72974, 73515, 72974, 69913, 69410, 74577, 87882, 70353, 73872, 70020, 75396, 87882, 70168, 72974, 88229]","[72974, 87882, 70168, 70352, 69265, 69650, 69265, 87882, 70020, 71684]","[70353, 69265, 70352, 73872, 70988, 70577, 69265, 69650, 73872, 73872, 72974, 73872, 71684, 73872, 70020, 70577, 75017, 69328, 70353, 70577, 73872, 70988, 69328, 70353, 75017, 69409, 73872, 69228, 69226, 69226, 69409, 73872, 69277, 74577, 69913]"
1,143652,0,"[70578, 69473]","[73872, 91308, 70578, 73872, 89913, 69473, 74478, 70578, 72227, 88229]","[74228, 69265, 72798, 69260, 69288, 69654, 76154]","[74478, 74228, 69265, 73872, 74478, 69260, 73872, 72798, 73872, 75396, 71415, 69226, 69288, 73872, 75764, 69654, 76154, 69288, 69715, 72622, 73872, 69288, 73872, 69228, 91308, 69226, 69228, 73872, 70110, 73515, 73317, 69609, 73872, 74060, 70110, 73515, 69534, 73872, 69410]"
1,143657,0,"[71543, 69473]","[71543, 69473, 88229, 70352, 70865, 73872, 74228, 72847, 75396, 70865, 70168, 72156, 74228, 70168, 73872, 88229]","[69288, 87882, 73344, 69288, 69654, 74157, 69288, 74228, 74228, 87882, 70168, 70865, 76166, 70352, 71969, 71374, 71309]","[69288, 87882, 73344, 69288, 73872, 75764, 69654, 74640, 73872, 69288, 69410, 74157, 69288, 73872, 75764, 69288, 70865, 69654, 70352, 73872, 76166, 70577, 73872, 70353, 70110, 73515, 71374, 71309, 70577, 69715, 72589, 71309, 70865, 70577, 73872, 71470, 74228, 73872, 76166, 70577, 71969, 73872, 69265, 70577, 69715, 72589, 71309, 70168, 71374, 73872, 70865, 70577, 71374, 73872, 70578, 70353, 75396, 73872, 69225, 69715, 72589, 71309, 73872, 70110, 73515, 70110, 73872, 69207]"
1,143659,0,"[70578, 69842, 75712]","[75712, 88229, 69188, 69534, 69842, 73872, 72081, 69842, 74640, 75712, 69534, 69654, 73872, 69654, 73872, 70865, 73872, 76154, 73872, 69226, 91308, 75712, 69228, 88229]","[76154, 69654, 69265, 76166, 72798, 70061, 69260, 69842, 71969, 70865, 70685, 69265]","[69609, 69842, 71969, 73872, 69265, 73872, 74640, 69654, 70577, 73872, 74640, 69265, 73872, 69260, 73872, 70865, 69226, 72798, 73872, 70061, 73872, 70577, 69842, 73872, 73872, 69228, 69226, 71965, 73872, 75712]"
1,143660,0,[69473],"[69189, 69410, 69226, 69410, 88229]","[74228, 70886, 70865, 76166, 69260, 71415, 71177, 72798, 70886, 69265, 74073, 69566, 70865, 70865, 70886, 70865]","[74228, 69566, 73872, 70886, 74073, 69566, 73515, 69226, 70865, 74228, 70886, 70865, 73872, 76166, 73872, 69260, 73872, 71415, 73872, 71177, 73872, 72798, 73872, 75017, 69410, 73872, 71640, 69566, 69228, 69226, 69410, 76591, 73872, 70110, 73515, 91308, 69328, 70865, 73872, 70865, 69410, 73872, 70405, 71640, 70886, 69566, 73381, 73872]"
1,143663,0,"[73872, 75348, 69288]","[88229, 73872, 72081, 75348, 69288, 69654, 73872, 70865, 73872, 75396, 70056, 70205, 89497, 73872, 70198, 69680, 91308, 69288, 69650, 73872, 69654, 72798, 73086, 73086, 69534, 73872, 69608, 73872, 88229]","[72798, 71227, 76166, 69650, 70865, 73267, 69584, 70056, 70205, 89497, 69708, 70198]","[69654, 73872, 70988, 76166, 73872, 73872, 74577, 69650, 73872, 70865, 73872, 73267, 69584, 73872, 72798, 73872, 75017, 70020, 73086, 73872, 75348, 69288, 69288, 75348, 69288, 70205, 73872, 69609, 70205, 69288, 70056, 69288, 70198, 69680, 69228, 91308, 69226, 69288, 72081, 73872, 70205, 73872, 70056, 73872, 69534, 75396]"
1,143665,0,"[74060, 73872, 73775]","[73775, 70127, 75396, 70940, 69986, 72008, 71309, 71969, 73872, 71669, 69986, 72008, 88229]","[69986, 69260, 71684, 74303, 69265, 72798, 69909, 70061, 70429, 72783, 69719, 69765, 69909]","[70198, 73872, 75589, 69986, 69328, 71684, 74303, 73872, 69260, 70577, 73872, 70988, 73872, 70864, 70020, 70061, 73872, 70429, 69909, 69986, 69986, 69765, 73872, 69719, 73872, 69986, 72008, 69986, 71660, 72622, 69909, 69228, 91308, 69226, 69948, 73381, 73872]"
1,143668,0,"[70578, 73872, 69189, 72902]","[74033, 69218, 69189, 70405, 70865, 69410, 69654, 70865, 69200, 88229]","[72798, 69260, 76166, 71415, 71227, 70865, 76166, 69719]","[71803, 71309, 69715, 70577, 69228, 69654, 74640, 73921, 69388, 69260, 73872, 76166, 73872, 70577, 71309, 69225, 70988, 71470, 70577, 71309, 70988, 75741, 75741, 75396, 73872, 75017, 71415, 73872, 90228, 69654, 73872, 69409, 72622, 73872, 69228, 69226, 69715, 72589, 70198, 72622, 73872, 73381, 69328, 76166, 70865, 70577, 71309, 73872, 70988, 69719, 70405, 70865, 69902, 73381, 73025, 73872, 70865, 69410, 69609, 70405, 70865, 73025, 69902, 70405, 70865, 73025, 73872, 69189]"
1,143679,0,"[70340, 86100, 69707]","[69707, 69619, 73872, 73872, 88229, 73872, 69198, 72951, 73872, 90228, 86100, 75396, 69265, 88229]","[69707, 71309, 70056, 72951, 69265, 69765]","[70577, 74640, 73872, 74640, 73872, 74640, 73872, 74640, 73872, 72951, 69265, 73872, 69765, 73872]"
1,143686,0,"[71543, 69473]","[71543, 69473, 88229, 91308, 69366, 88229, 91300, 73872, 70110, 90228, 71543, 69473, 72081, 71374, 69225, 69225, 71374, 74640, 91308, 71374, 71803, 88229]","[69288, 69654, 74228, 69265, 71969, 87882, 70168, 70865, 71374, 71309]","[69409, 72622, 69226, 71374, 71309, 74640, 69654, 75764, 69288, 73999, 69654, 69409, 69288, 73872, 69228, 69226, 71374, 69226, 73872, 69225, 69473, 74228, 70577, 73872, 74640, 74478, 70864, 69473, 69265, 71969, 73872, 87882, 70168, 73872, 71374, 73872, 69473, 70865, 70577, 73872, 70182, 70577, 70865, 73872, 75017, 69409, 73872, 70110, 73515]"
1,143693,0,"[70638, 71543, 69473]","[70638, 71543, 69343, 70865, 88877, 69715, 72589, 71309, 73872, 88229]","[71543, 69473, 74228, 76166, 71969, 87882, 70168, 70865, 71374, 71309]","[70638, 73872, 70405, 69715, 71660, 75396, 69409, 71374, 71309, 73872, 74640, 74228, 73872, 76166, 70577, 73872, 72589, 71309, 70168, 71969, 73872, 71374, 70865, 70577, 73872, 71470, 70865, 73872, 69715, 73872, 70110, 69609, 69410, 70638, 69251, 73872]"
1,143694,0,"[71415, 69929, 71674]","[75789, 71415, 69929, 69913, 71415, 69929, 69410, 73872, 73872, 73872, 69410, 69609, 69610, 73872, 88229]","[69260, 69765, 69265, 72798, 70021, 71415, 69929, 72050, 70865, 73440, 69265, 70865]","[73872, 69650, 73872, 69650, 70577, 73872, 70577, 69225, 71415, 73872, 69929, 74640, 73872, 69722, 71415, 69929, 70182, 73872, 70817, 69929, 69328, 73872, 69765, 70352, 69265, 70353, 91308, 69265, 69650, 86098, 73872, 73872, 75741, 72050, 71415, 69929, 73872, 73872, 73872, 73872, 69609, 70073, 70988, 70352, 73872, 70352, 73872, 75017, 69409, 73872, 69228, 91308, 69226, 69410, 69715, 73872, 72622, 69410, 72622, 73872, 70198, 72622, 69410, 73872, 70405, 69410, 70073, 70073, 76591, 69410, 76591, 70865, 73872]"
1,143697,0,"[91436, 70004, 91308, 69243]","[69765, 70709, 73872, 69334, 93779, 72331, 91436, 70709, 73872, 91436, 88229, 73872, 91436, 70254, 91436, 70340, 91436, 69243, 70709, 88229]","[70340, 69334, 69213, 73779, 71309, 69765, 69765, 91308, 93779, 72331, 91310]","[72847, 73872, 73779, 72331, 71309, 73872, 70709, 71309, 73872, 90198, 69765, 69334, 69334, 74308, 73872, 70709, 73872, 69765, 75396, 69334, 70016, 73872, 70405, 91310, 76591, 73872, 69334, 76591, 76591, 69334, 91310, 73872, 69608, 76591, 73872]"
1,143700,0,"[69566, 70521]","[91308, 88229, 91308, 69364, 74060, 70521, 71726, 69226, 88229]","[69229, 70020, 69566, 76166, 70352, 71726]","[70020, 69566, 76166, 73872, 70352, 69226, 71726, 73872, 75017, 70521, 72783, 69471, 72622, 70405, 69228, 69226, 72589, 69288, 69608, 72589, 73872]"
1,143704,0,"[69566, 69288, 72081]","[69288, 70940, 72081, 69288, 69608, 69288, 69608, 75396, 88229, 73810, 70589, 88229]","[70589, 69566, 76154, 71684, 69265, 89497, 90219, 87882]","[73657, 72622, 69226, 70577, 73872, 70864, 69566, 73872, 70589, 73872, 75017, 73872, 73872, 69608, 73872, 72199, 69228, 69288, 69226, 69288, 72589, 72081, 69288, 73810, 70589, 89497]"
1,143709,0,"[69286, 73872, 70241, 71543, 69473]","[69286, 71543, 69473, 69286, 69207, 69437, 71669, 69286, 71969, 88229]","[73344, 69654, 71543, 69343, 74228, 87882, 70168, 70865, 76166, 71969, 71374, 71309, 69286, 74073, 69286, 71669, 71969]","[72232, 69654, 70577, 73872, 72589, 71309, 74640, 73344, 75764, 69654, 73872, 74228, 73872, 76166, 70577, 73872, 71969, 71374, 71309, 73872, 72589, 71309, 70865, 70577, 73872, 71470, 70168, 71374, 73872, 70865, 73872, 73872, 70110, 74073, 69286, 76214, 71669, 73872, 71969, 70577, 73872, 69286, 69207, 73872, 70865, 69251, 74628, 73872, 69288, 75396, 69902]"
1,143711,0,"[69566, 75122, 73907, 73872, 72951]","[88229, 69267, 73907, 70340, 73907, 70865, 71803, 72742, 69608, 75122, 76591, 74640, 70372, 69265, 71309, 88229, 70685]","[70865, 71415, 69566, 72951, 73907, 70340, 76603, 69265, 72783, 71309, 69265, 71309, 70020, 74302]","[69225, 70865, 72514, 73872, 69225, 71803, 70865, 69566, 71415, 73872, 72951, 73872, 88877, 71640, 73907, 73872, 72951, 75122, 73872, 74640, 70340, 70340, 73872, 69265, 71309, 74640, 73872, 74478, 74640, 73872, 74478, 70340, 74640, 73872, 74478, 73872, 74640, 70340, 70340, 88877, 70340, 73872, 73872, 70340, 69608, 72589, 72589, 70340, 76591, 70340, 73872, 76591, 70340, 73872, 70818, 76591, 70073, 73872, 75122, 70020, 70020, 69608, 73872, 75122, 76591, 76591, 76591, 75122, 73872]"
1,143718,0,[70387],"[73872, 69566, 70387, 73872, 69566, 70387, 73872, 69228, 70578, 88229, 88229]","[70387, 69566, 69265, 72783, 72798, 69260, 71415, 70865]","[69566, 69265, 73872, 70020, 70577, 73872, 70988, 69260, 71415, 70865, 73872, 69226, 69358, 69715, 70387, 69228, 69226, 73872, 74123]"
1,143719,0,"[70578, 73872, 69722, 69473]","[69473, 73872, 88229, 73872, 75396, 73872, 71309, 71309, 69410, 74060, 69226, 69200, 88229]","[74229, 71227, 72174, 70865, 71969, 70865, 69265, 69260, 69650, 74302, 73267, 69584, 73267]","[69226, 74228, 73872, 69654, 74640, 70577, 76591, 69410, 72174, 70865, 70577, 71969, 70865, 69265, 70577, 73872, 69265, 69260, 70577, 73872, 69260, 74302, 70577, 73872, 73267, 69584, 73267, 70577, 73872, 69654, 72622, 73872, 71309, 69471, 73872, 75966, 69228, 69226, 74577, 69226, 76591, 76591, 73872, 73515]"
